ProcesoSancionId,Expediente,ProcesoSancionTipoNombre,ProcesoSancionEstado,FechaInicio,FechaTermino,ConfirmaPdC,MultaTotalUTA,LinkSNIFA,UnidadFiscalizableId,Nombre,RegionNombre,ComunaNombre,Latitud,Longitud,CategoriaEconomicaNombre,SubCategoriaEconomicaNombre,LinkSNIFA_UF,FechaActualizacion,DuracionDias
3998,D-015-2025,Denuncia,Terminado - Sanción,2025-01-22,2026-05-19,No,1.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/3998                          ,17074,NIGHT CLUB PARAÍSO,Región del Biobío,Concepción,-36.819171,-73.042757,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17074                         ,2026-09-12,482.0
4001,D-012-2025,Denuncia,Terminado - Sanción,2025-01-24,2025-10-14,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4001                          ,19879,RESTAURANTE LOMITOS QUILPUÉ,Región de Valparaíso,Quilpué,-33.045732,-71.44619,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19879                         ,2026-09-12,263.0
4009,D-024-2025,Denuncia,Terminado - Sanción,2025-01-29,2026-01-30,No,3.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4009                          ,22696,PUB MADRIGUERA - CCP,Región del Biobío,Concepción,-36.826379,-73.039238,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22696                         ,2026-09-12,366.0
4022,D-036-2025,Denuncia,Terminado - Sanción,2025-02-14,2026-02-06,No,1.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4022                          ,22869,Restaurant La Aldea,Región de Ñuble,Chillán,-36.60666,-72.10023,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22869                         ,2026-09-12,357.0
4029,D-037-2025,Denuncia,Terminado - Sanción,2025-02-21,2025-11-25,No,1.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4029                          ,21277,LOMO ALEMÁN SPP,Región del Biobío,San Pedro de la Paz,-36.85416671369864,-73.1400437737043,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21277                         ,2026-09-12,277.0
4046,F-004-2025,Fiscalización,Terminado - Sanción,2025-03-18,2026-02-27,No,1.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4046                          ,16836,LEÑERÍA JUAN ZÚÑIGA,Región del Libertador General Bernardo O'Higgins,Machalí,-34.1748288,-70.6911991,Equipamiento,Centro de comercialización de leña,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16836                         ,2026-09-12,346.0
4052,F-006-2025,Fiscalización,Terminado - Sanción,2025-03-21,2026-06-16,No,5.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4052                          ,14891,ETFA 003-01-LABORATORIO HIDROLAB  SANTIAGO,Región Metropolitana,Quilicura,-33.3835507,-70.74569129999998,ETFA,Agua potable/bebida,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14891                         ,2026-09-12,452.0
4054,D-060-2025,Denuncia,Terminado - Sanción,2025-03-24,2026-05-15,No,2.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4054                          ,23125,Canchas Santa Laura,Región de Los Ríos,Valdivia,-39.851815,-73.203103,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23125                         ,2026-09-12,417.0
4055,D-061-2025,Denuncia,Terminado - Sanción,2025-03-25,2026-03-25,No,13.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4055                          ,23674,FÁBRICA MABOPLAS – SAN MIGUEL,Región Metropolitana,San Miguel,-33.490493,-70.641988,Instalación fabril,Planta de Polímeros sintéticos (Producción / tratamiento / reciclaje),http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23674                         ,2026-09-12,365.0
4064,D-065-2025,Denuncia,Terminado - Sanción,2025-03-31,2026-01-22,No,11.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4064                          ,22692,Aridos Fe Blanca San Carlos,Región de Ñuble,San Carlos,-36.517912,-71.92826,Minería,Áridos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22692                         ,2026-09-12,297.0
4073,D-077-2025,Denuncia,Terminado - Sanción,2025-04-17,2026-04-17,No,2.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4073                          ,23745,FUNDO EL PANGUI - MACHALI,Región del Libertador General Bernardo O'Higgins,Machalí,-34.196,-70.649492,Equipamiento,Centro de eventos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23745                         ,2026-09-12,365.0
4074,D-084-2025,Denuncia,Terminado - Sanción,2025-04-17,2026-04-20,No,3.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4074                          ,23053,RESTAURANTE SAPIENS - PROVIDENCIA,Región Metropolitana,Providencia,-33.44563,-70.62503,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23053                         ,2026-09-12,368.0
4077,D-080-2025,Denuncia,Terminado - Sanción,2025-04-17,2026-01-23,No,1.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4077                          ,23449,CLUB DEPORTIVO ESMERALDA,Región de Magallanes y la Antártica Chilena,Natales,-51.72856,-72.50139,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23449                         ,2026-09-12,281.0
4080,D-089-2025,Denuncia,Terminado - Sanción,2025-04-24,2026-01-30,No,6.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4080                          ,19547,SELINCON,Región del Maule,Talca,-35.42410060923354,-71.64753030229883,,,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19547                         ,2026-09-12,281.0
4088,D-097-2025,Denuncia,Terminado - Sanción,2025-04-25,2026-02-02,No,7.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4088                          ,23804,CONCESIÓN MARÍTIMA MAYOR ROCK AND SOCCER,Región de Antofagasta,Antofagasta,-23.697556,-70.422401,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23804                         ,2026-09-12,283.0
4090,D-099-2025,Denuncia,Terminado - Sanción,2025-04-28,2026-02-03,No,1.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4090                          ,19647,BRUNA GASTROBAR,Región de Magallanes y la Antártica Chilena,Punta Arenas,-53.146474,-70.894374,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19647                         ,2026-09-12,281.0
4091,D-101-2025,Denuncia,Terminado - Sanción,2025-04-28,2026-02-03,No,3.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4091                          ,23008,PORTAL PADEL - MAIPÚ,Región Metropolitana,Macul,-33.51628,-70.76004,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23008                         ,2026-09-12,281.0
4098,D-107-2025,Denuncia,Terminado - Sanción,2025-04-30,2026-02-05,No,2.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4098                          ,23759,RESTOBAR DONDE LA CARITO,Región de Valparaíso,Cartagena,,,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23759                         ,2026-09-12,281.0
4101,D-098-2025,Denuncia,Terminado - Sanción,2025-04-30,2026-02-05,No,1.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4101                          ,21578,Fire House,Región de Antofagasta,Antofagasta,-23.68955,-70.42007,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21578                         ,2026-09-12,281.0
4110,D-091-2025,Denuncia,Terminado - Sanción,2025-05-12,2026-02-16,No,1.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4110                          ,22721,LOCAL COMERCIAL NOVAKING OSORNO,Región de los Lagos,Osorno,-40.57734,-73.123029,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22721                         ,2026-09-12,280.0
4113,D-118-2025,Denuncia,Terminado - Sanción,2025-05-16,2026-02-16,No,5.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4113                          ,22127,LA DAMA JUANA RESTAURANT – PROVIDENCIA,Región Metropolitana,Providencia,-33.44344,-70.62657,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22127                         ,2026-09-12,276.0
4115,D-120-2025,Denuncia,Terminado - Sanción,2025-05-19,2025-08-18,No,7.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4115                          ,23864,INSTABAR LA CALERA,Región de Valparaíso,Calera,,,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23864                         ,2026-09-12,91.0
4124,D-127-2025,Denuncia,Terminado - Sanción,2025-05-23,2026-02-26,No,2.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4124                          ,19520,RESTAURANT EMBORA,Región del Biobío,Concepción,-36.82834,-73.05345,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19520                         ,2026-09-12,279.0
4125,D-130-2025,Denuncia,Terminado - Sanción,2025-05-27,2026-02-26,No,1.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4125                          ,23686,BAR MOZZAFIATO,Región del Maule,Constitución,-35.331893,-72.410483,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23686                         ,2026-09-12,275.0
4129,D-135-2025,Denuncia,Terminado - Sanción,2025-05-28,2026-02-26,No,2.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4129                          ,23670,Bartolomeo Coyhaique,Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,-45.570747,-72.064752,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23670                         ,2026-09-12,274.0
4136,D-141-2025,Denuncia,Terminado - Sanción,2025-05-29,2026-04-20,No,4.1,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4136                          ,23730,CLUB DE YATES ANTOFAGASTA,Región de Antofagasta,Antofagasta,-23.644688,-70.398552,Equipamiento,Centro de eventos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23730                         ,2026-09-12,326.0
4141,D-142-2025,Denuncia,Terminado - Sanción,2025-05-30,2026-03-03,No,1.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4141                          ,17454,SUSHI SAKE,Región de Tarapacá,Iquique,-20.24178,-70.143156,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17454                         ,2026-09-12,277.0
4142,D-145-2025,Denuncia,Terminado - Sanción,2025-05-30,2026-02-20,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4142                          ,22900,Mesón de Baco Restobar,Región de Los Ríos,Valdivia,-39.80968,-73.25399,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22900                         ,2026-09-12,266.0
4150,D-149-2025,Denuncia,Terminado - Sanción,2025-06-10,2026-03-20,No,1.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4150                          ,23679,CLUB GORDOS,Región de Antofagasta,Antofagasta,,,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23679                         ,2026-09-12,283.0
4152,D-151-2025,Denuncia,Terminado - Sanción,2025-06-13,2026-03-20,No,2.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4152                          ,13847,IGLESIA EVANGÉLICA RESTAURANDO ALTARES,Región Metropolitana,La Pintana,-33.5855462,-70.647625,Equipamiento,Centro de culto religioso / espiritual,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13847                         ,2026-09-12,280.0
4154,D-152-2025,Denuncia,Terminado - Sanción,2025-06-13,2026-04-09,No,2.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4154                          ,23150,HOSTEL CARTEL 405 BAR CAFE DE ANGOL,Región de la Araucanía,Angol,-37.79821,-72.70572,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23150                         ,2026-09-12,300.0
4157,D-150-2025,Denuncia,Terminado - Sanción,2025-06-19,2026-03-25,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4157                          ,22857,La Fuente Carrera - La Reina,Región Metropolitana,La Reina,-33.453357,-70.566845,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22857                         ,2026-09-12,279.0
4161,D-153-2025,Denuncia,Terminado - Sanción,2025-06-24,2026-03-27,No,7.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4161                          ,23177,OSTRAS BILBAO - PROVIDENCIA,Región Metropolitana,Providencia,-33.43494,-70.58881,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23177                         ,2026-09-12,276.0
4169,D-162-2025,Denuncia,Terminado - Sanción,2025-06-27,2026-04-01,No,1.1,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4169                          ,17316,EDIFICIOSALA DE BOMBAS EDIFICIO VISTA LAGUNA-CCP,Región del Biobío,Concepción,-36.812127,-73.047421,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17316                         ,2026-09-12,278.0
4173,D-169-2025,Denuncia,Terminado - Sanción,2025-06-30,2026-06-01,No,2.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4173                          ,23866,Bar Moloko Tobalaba - Providencia,Región Metropolitana,Providencia,-33.423701,-70.594746,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23866                         ,2026-09-12,336.0
4174,D-170-2025,Denuncia,Terminado - Sanción,2025-06-30,2026-04-08,No,1.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4174                          ,17179,SANTOS Y DEMONIOS - SAN CARLOS (EX DISCOTECA SUNRISE),Región de Ñuble,San Carlos,-36.4343361,-71.9618694,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17179                         ,2026-09-12,282.0
4192,D-180-2025,Denuncia,Terminado - Sanción,2025-07-18,2026-04-21,No,11.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4192                          ,23875,CLÍNICA VETERINARIA NERVET - PROVIDENCIA,Región Metropolitana,Providencia,-33.437758,-70.61458,Equipamiento,Centro de salud animal,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23875                         ,2026-09-12,277.0
4193,D-183-2025,Denuncia,Terminado - Sanción,2025-07-21,2026-04-17,No,2.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4193                          ,23663,Banús Lounge,Región de la Araucanía,Pucón,-39.276712,-71.979607,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23663                         ,2026-09-12,270.0
4199,D-188-2025,Denuncia,Terminado - Sanción,2025-07-25,2026-04-28,No,64.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4199                          ,23777,Santa Isabel - El Boldo Curicó,Región del Maule,Curicó,-34.970283,-71.229194,Equipamiento,Centro comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23777                         ,2026-09-12,277.0
4202,D-182-2025,Denuncia,Terminado - Sanción,2025-07-28,2026-04-24,No,4.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4202                          ,23738,Áridos Inversiones Doña Ermelinda SpA,Región de los Lagos,Calbuco,-41.684021,-73.126275,Minería,Áridos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23738                         ,2026-09-12,270.0
4203,D-179-2025,Denuncia,Terminado - Sanción,2025-07-28,2026-04-29,No,1.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4203                          ,22729,Bar La Fortuna,Región de Tarapacá,Iquique,-20.21258,-70.14725,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22729                         ,2026-09-12,275.0
4206,D-193-2025,Denuncia,Terminado - Sanción,2025-07-30,2026-05-04,No,4.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4206                          ,23894,BAR CALABRIA MANUEL MONTT– PROVIDENCIA,Región Metropolitana,Providencia,-33.42866,-70.618559,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23894                         ,2026-09-12,278.0
4227,D-210-2025,Denuncia,Terminado - Sanción,2025-08-22,2026-05-27,No,1.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4227                          ,23531,COMUNIDAD EDIFICIO BARROS ERRAZURIZ 1925,Región Metropolitana,Providencia,-33.42753,-70.61313,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23531                         ,2026-09-12,278.0
4243,D-221-2025,Denuncia,Terminado - Sanción,2025-08-29,2026-06-01,No,15.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4243                          ,19379,IDÍLICO-SCHOPERÍA 4 1/2,Región de Valparaíso,Viña del Mar,-32.97031697403862,-71.54308000163246,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19379                         ,2026-09-12,276.0
4277,D-249-2025,Denuncia,Terminado - Sanción,2025-09-30,2026-07-02,No,1.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4277                          ,23657,Restaurant Juan Criollo (San Carlos),Región de Ñuble,San Carlos,-36.420315,-71.959027,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23657                         ,2026-09-12,275.0
4280,D-251-2025,Denuncia,Terminado - Sanción,2025-09-30,2026-07-03,No,40.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4280                          ,24320,Clínica Integramédica Santa Lucía - San Bernardo,Región Metropolitana,San Bernardo,-33.59244,-70.70224,Equipamiento,Centro de salud humana,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/24320                         ,2026-09-12,276.0
4299,F-050-2025,Fiscalización,Terminado - Sanción,2025-10-14,2026-07-09,No,3.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4299                          ,17719,ETFA 066-01 VIBROACUSTICA - LA CAPITANÍA,Región Metropolitana,Las Condes,-33.4108423,-70.5739709,ETFA,Medición de ruido,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17719                         ,2026-09-12,268.0
4301,F-048-2025,Fiscalización,Terminado - Sanción,2025-10-14,2026-07-20,No,21.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4301                          ,14192,MADERAS SANTA ELISA (EX VENTURELLI PLANTA TALCA),Región del Maule,Maule,-35.4397695,-71.6399078,Forestal,Aserradero / procesadora de madera,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14192                         ,2026-09-12,279.0
4318,D-268-2025,Denuncia,Terminado - Sanción,2025-10-23,2026-07-30,No,1.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4318                          ,23840,PUB EL DELFÍN,Región de los Lagos,Llanquihue,-41.25946,-73.004506,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/23840                         ,2026-09-12,280.0
4335,D-286-2025,Denuncia,Terminado - Sanción,2025-10-30,2026-08-05,No,1.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/4335                          ,24449,Bar Flama Merced - Santiago,Región Metropolitana,Santiago,-33.437408,-70.641347,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/24449                         ,2026-09-12,279.0
